,PID,0_x,0_y,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15,16,17,18,19,20,21,22,23,0_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,0_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14
577,577,Greg Hull,80.0,22.24857673,52.03703704,0.0,63.44537815,2.225,2.85,60.96491228,3.4625,46.93140794,0.4375,34.28571429,11.42831798,55.295322,0.0,44.07407407,6.702982341,17.9329242,12.40234192,4.305657943,0.955683553,2.33829479,10.77987343,19.31856388,61,60,43,39,61,62,60,34,34,28,41,45,47,42,50,62.77258160274104,60.84351878629198,44.84510838636564,41.426556828019855,42.316784717209046,59.36204862124345,60.72777900188005,32.666902070975944,33.4895963600783,29.50809673825336,42.33027111035904,43.191153655846186,43.852983312565776,42.03401540225484,56.023214283504586
578,578,Sebastian Williams,80.0,22.11022377,45.82484725,0.0,64.63414634,2.1625,2.575,53.39805825,3.4,40.80882353,0.1625,30.76923077,8.137985151,49.36430144,0.0,33.401222,7.824376416000001,17.78633244,12.7604317,6.077192349,0.595315102,1.077080685,11.18687407,16.96549365,59,47,38,29,41,48,49,30,33,27,49,39,43,44,68,55.75544850856142,51.728124364958454,33.59205897922096,31.760587544439808,39.70135355604521,52.83270343321368,50.60739581251413,33.002992064188675,31.876712185229795,29.28816653825735,43.47544422086591,46.60699535811616,46.27911196847677,45.46087787241976,62.620385014118135
579,579,Ben Elliott,80.0,22.06529836,41.79104478,27.27272727,67.17948718,1.25,2.1875,61.71428571,1.5,35.0,0.525,23.80952381,11.82165753,50.37851478,28.14498934,41.57782516,4.007037959,13.66024823,8.818728152,8.62773657,1.894466644,3.231362916,6.759192502,15.49881873,52,40,62,57,29,28,53,36,40,35,44,49,63,45,43,53.80649776138786,47.936238243880624,67.38113039720541,64.62454130383216,38.01849292273203,29.564128866747687,51.42765214532172,37.29170444139299,37.385266953516094,37.063358856330524,43.81583522752725,44.44373186964009,56.370427192177495,46.72760496393505,42.85155447927154
580,580,Tanner Greenman,80.0,21.9347612,45.43946932,32.19512195,74.50980392,1.2375,2.6,62.5,2.125,43.52941176,0.25,20.0,14.94731203,55.28610197,33.99668325,33.83084577,4.526790546,12.22847306,8.407257657999999,14.09644262,1.886625185,0.8704698540000001,7.506207056,19.70591237,37,44,59,55,33,46,48,48,39,47,56,52,57,56,45,41.36745775829056,54.27199754306611,57.900294574205084,52.105047344974736,41.73537053806312,48.41261307393991,58.15076906437057,46.138859868653086,39.10881039334676,44.03413519603074,54.957601876223094,49.56315817501699,60.81057410290517,54.05736288736443,51.413258901198795
581,581,Eddie Mitchell,80.0,21.93291758,51.97505198,0.0,64.78260870000001,1.3625,2.775,58.55855856,3.1875,47.05882353,0.05,0.0,14.72658606,55.73686019,0.0,47.81704782,8.193708228,20.08271683,14.21023355,8.399830516,1.340303408,3.5734436689999995,11.25042941,17.44262888,62,53,48,51,40,55,60,26,25,28,43,47,48,53,60,63.563048633938806,57.96460181327508,47.44500677311574,45.9453540089598,41.50228534673351,52.01487494438216,55.936127637758794,29.916848644449498,24.67453440626286,27.32869577813338,47.42261424442588,50.56940118620271,47.828491933322276,50.10674950444376,65.75936407042315
582,582,Anthony Barrett,80.0,21.75951519,42.3670669,36.67953668,77.87610619,1.6625,1.4125,61.94690265,1.1625,37.6344086,1.475,39.83050847,9.808304731,53.49917815,44.42538593,19.38250429,2.931391255,10.47512616,6.873433743,6.8320671289999995,0.6498876889999999,1.169436364,6.638007332999999,17.78163273,51,40,40,46,29,39,52,45,54,66,49,48,53,47,43,44.40130831517969,50.657523426329185,55.658517877656735,50.57417618292419,42.36274618836198,38.69584911384768,50.55502651729049,55.214632485543646,52.41460488736665,62.50638018262503,47.098273932462625,39.03210952859611,51.15688584146981,45.81005215540833,41.13181850779486
583,583,Aaren Jensen,80.0,21.64016891,42.33766234,38.4375,77.6,0.95,1.9625,61.78343949,1.1875,37.89473684,2.475,35.35353535,12.93117985,52.84848485,41.55844156,16.23376623,3.1349250310000003,10.99234456,6.949060814,4.104609791000001,1.265143757,0.723597542,5.454545455,23.07998167,36,47,61,63,46,46,51,54,55,58,46,40,51,48,43,34.55556429307221,58.16964407569426,60.41536841072215,57.88301799579048,50.5748937284365,49.060587201301715,64.53290892762499,56.24964073381999,54.47063819487213,61.761040693488404,46.5656092133102,42.642188818424415,44.36570637306168,39.42438498646693,42.4107752270897
584,584,Taurean Robertson,80.0,21.50150347,42.16478191,30.41237113,75.80645161,1.125,2.2,57.38636364,2.5,43.0,0.6125,30.612244899999997,11.03933114,51.50961703,31.34087237,30.04846527,4.70204046,16.303711,10.56845718,6.38332826,1.30790408,1.002719768,10.05935734,21.38436102,44,67,51,55,43,66,58,48,40,41,45,47,51,39,56,44.78501797103424,62.94543972133073,47.66059911168595,45.003966747469306,47.55327490546488,61.263538412252096,63.222849213457316,46.28084577481915,40.11274575981232,40.786478445614634,48.44142028455697,49.74408878489659,48.370073755150024,46.216812728005706,57.68508196220143
585,585,Josh Ogundadegbe,80.0,21.48999803,46.57762938,34.31372549,68.02721088,1.65,2.1,57.73809524,2.3875,51.83246073,0.45,36.11111111,11.65170849,54.84570878,34.05676127,24.5409015,6.012709475,14.48787435,10.24739541,4.333662382,1.569151135,2.17884297,11.07461427,20.57736882,59,66,51,48,48,61,56,41,38,44,44,50,42,42,43,53.01205961390789,64.634414068419,50.93256743864229,49.98896540275996,53.73441899164842,62.11357542843276,59.86619343409275,41.285224236971146,39.450849057752876,45.51671667762504,41.823183684596415,48.42645854238831,41.63817501347688,43.2641708855575,51.07133799588765
586,586,Melquan Davis,80.0,21.041482300000002,42.41435563,36.91588785,79.31034483,1.5875,1.325,56.60377358,1.3125,43.80952381,2.35,39.89361702,9.346477545,52.02999819,34.91027732,18.923327899999997,3.2595278810000003,9.936403118,6.625973297000001,4.201931374,0.9151804459999999,0.41086007,6.550810192,19.46304877,48,49,52,43,49,45,60,58,58,49,48,39,48,41,34,42.78709269571089,52.60528888761558,48.39108026688445,38.7408532570646,39.969076954162645,46.21755605571015,59.86444069072646,56.21012378691976,54.548107753102464,51.395571288787146,44.059994861043336,40.819662847128264,45.472460537166576,38.92379030185657,39.39239399624625
587,587,George Santee,80.0,20.66782314,46.92653673,44.26751592,100.0,1.0125,0.5,62.5,0.55,29.54545455,3.3625,50.55762082,12.78602885,58.54560394,47.07646177,4.947526237,2.095992065,10.95423511,6.508621201,10.20285562,0.666803171,0.212152735,9.097311891,21.43702715,21,41,43,34,43,47,31,84,70,79,43,46,62,57,47,24.74831837128826,42.919233030056176,41.39806873399872,34.97670304778236,43.731772653509005,46.41780330127311,37.20961193687523,79.47432096172429,74.44292790612553,74.15455891879515,48.160717952344335,50.19346098698248,63.04536044397792,60.299993929395164,47.61835815418248
588,588,Pat Koch,80.0,20.396129100000003,40.58919804,30.50847458,66.4556962,2.3875,1.9375,53.54838710000001,2.9125,40.34334764,0.575,36.95652174,6.974679273,48.12496326,28.96890344,25.85924714,4.736704972,15.74227973,10.2818272,3.3124673369999997,0.757069922,1.2481811809999999,8.375947805,21.13289604,52,69,42,34,55,61,53,40,41,39,49,30,42,38,49,57.30861644458388,59.48570338830861,32.855990239496016,28.062159674284008,41.65720172939417,63.98570991490176,62.16780020491998,36.938141140061326,40.107018209914706,38.425944427849394,46.70100530730177,41.38266148618126,37.50125999480501,35.55010449617655,47.158489030504484
589,589,Jake Lester,80.0,20.23622637,37.89649416,34.782608700000004,86.79245283,0.675,1.1,48.86363636,0.625,36.0,2.8875,37.22943723,11.29113308,46.59982003,38.39732888,8.848080134,2.636293707,8.010554375,5.3062620460000005,31.76560717,1.1196848240000001,0.431192385,10.92685435,20.48322843,27,42,64,54,43,36,34,59,59,55,47,40,52,71,51,20.806719578480962,41.27439427074855,53.68945145373194,51.92076900683737,37.13370044322374,39.602515214946045,31.241976390841916,63.53253878803302,58.328323979045656,58.71287946735134,44.80375778697658,42.096142648144045,65.28372457613582,69.92436683205152,45.59331970704462
590,590,Brandon Johnson,80.0,20.14423503,43.77990431,0.0,66.08187135,1.2125,2.5125,53.23383085,2.2,38.06818182,0.5125,21.95121951,8.845376772,48.55648366,0.0,40.90909091,3.9684307060000004,13.62926709,8.898389679,6.025198152000001,1.216064396,0.9851284,6.589084421,15.218029199999998,48,59,55,61,41,36,66,34,38,33,46,43,46,45,44,44.34329776698187,48.715997974349186,50.94967825798428,47.06103022292085,38.58802065999172,36.19950635742242,51.1792184245721,35.43370405962274,36.05338565707359,29.64015112220819,45.367093250810974,43.8228048302349,51.234769004923585,43.17660499660784,46.58933452371783
591,591,Josh Baker,80.0,20.11843053,40.59405941,26.79738562,68.75,1.85,1.825,52.05479452,2.5625,42.92682927,0.0125,0.0,9.845210643,48.74869656,30.297029700000003,31.68316832,9.078009697,20.80283376,15.00612542,5.630287361000001,0.742927297,1.17598718,8.863399374,18.33521968,66,48,25,22,36,55,58,35,30,39,54,52,42,43,66,58.048851452780205,47.3137545589984,30.253399131700107,24.951246492702015,32.7562762295236,53.78110659434797,51.42701077712493,36.99931466426509,28.036880554207045,37.690282610754686,52.05023687423536,50.0169440638751,48.77824131915337,48.056696422041355,69.39901003404499
592,592,Armin Mayer,79.0,42.28829765,44.61279461,35.43897216,90.70351759,0.569620253,4.405063291,68.10344828,2.82278481,55.60538117,3.5063291139999997,37.18411552,38.8300348,61.97707575,52.41301908,44.66891134,4.616279442,13.92466781,9.480456527000001,51.36551268,5.668434228,0.662339529,5.8154804339999995,30.77051532,22,80,92,84,100,75,71,78,76,72,90,82,86,81,69,33.59719469566732,81.67974265113041,88.88935804808256,75.80126413916699,81.23207488788583,65.37398526579848,65.50787521088634,78.01123513309255,74.15565422616478,74.59396936904338,80.63459780720424,87.42007427872495,88.83323126718547,85.98875657062963,62.60557034627547
593,593,Eric Miller,79.0,37.00339057,43.50961538,34.38077634,76.79245283,1.0379746840000001,3.4936708860000003,55.43478261,4.430379747,52.57142857,1.0253164559999999,24.69135802,25.89144034,56.67701863,43.34935897,42.46794872,6.570639882999999,18.00566912,12.17815664,36.33288187,2.54980511,1.39643376,6.650013502999999,24.97857105,60,60,51,36,65,62,66,49,53,57,69,73,64,66,61,54.182788098141565,71.90927861593228,51.61602016308737,38.25393336779147,58.86390738585375,63.72346279076974,70.09244123071856,53.96088595890176,54.08322574007658,55.974652486832525,74.6524717163923,73.98707971242936,67.91998949831856,66.93417600457795,64.80783000180311
594,594,Don Jenkins,79.0,36.73108608,48.87831407,34.76331361,78.94088670000001,1.227848101,3.810126582,65.7807309,6.202531646000001,58.36734694,0.050632910999999996,0.0,35.40504102,63.28352331,45.95513256,55.20054385,9.525814862,25.09299678,17.27382492,27.86915031,3.687675375,2.9946406660000005,6.919071477,31.33233759,65,83,50,37,50,100,81,55,44,57,76,91,82,70,87,65.67967353228197,87.69531921675626,53.2228928750516,39.15509757719535,62.75124179150252,87.3210822391152,85.29762468637873,54.58960085383934,46.96693464781562,56.70373110113145,80.09070475431457,85.67614796873085,59.613555127021165,65.59682520775695,81.7702636271076
595,595,Ayinde Jackson,79.0,34.68869146,45.40778839,39.58944282,89.94708995,0.7848101270000001,2.53164557,71.5,1.924050633,51.31578947,4.139240506,38.83792049,28.95882653,60.43265328,50.11021308,27.77369581,6.593309111,18.70471334,12.71688124,14.18875915,3.327018681,2.919657654,2.8481261289999997,25.66253937,57,64,71,55,46,42,72,76,75,77,60,69,74,56,66,51.163454343222256,69.6314296802187,67.72217258166116,62.72258071078359,59.2822610812361,48.122912485820414,73.97687883121827,75.66885458365347,76.26182978672834,74.67286717084215,64.14027155048277,72.61872876936121,67.18627916365607,56.441652935883006,62.40016309264551
596,596,Yuta Tabuse,79.0,34.11848415,44.14768264,36.56462585,85.98901099,2.025316456,3.455696203,65.2014652,2.215189873,48.57142857,3.0,35.44303797,26.25203095,57.63487678,46.19010212,28.59387274,7.414352557999999,17.42075769,12.40593407,21.42754097,2.380900851,4.998207204,4.465656312,25.44134232,64,68,54,64,58,38,73,68,65,67,57,60,66,61,48,61.95542122422876,59.27937552315474,63.82426958555752,70.12937549387615,53.556149020791565,46.100725964934284,65.70541939536315,68.81798270469517,66.38719290290575,67.90194914265359,58.59831275709333,57.720401929180596,66.45640046966822,57.984104638091495,56.228869813688014
597,597,Jon Padgett,79.0,33.64196337,42.53438114,40.36144578,90.38461538,0.7215189870000001,2.341772152,54.59459459,1.670886076,47.72727273,2.569620253,33.49753695,17.8556802,56.55598818,48.919449900000004,20.43222004,2.73680866,11.05563676,6.914750166,17.62801831,1.7526191359999999,1.086218398,5.317614824,20.077645800000003,32,64,70,73,65,46,48,71,61,78,58,53,63,62,53,33.17244796162112,59.1523262995435,67.87527597571962,64.57571474829142,62.02983083972744,42.73824267162232,45.86659688525437,72.66295971631948,59.088661501257,72.98979118496699,61.05424921701488,52.10720819411344,62.711183895767796,59.740149106662756,47.30642043188726
598,598,Steven Russell,79.0,33.50397358,43.58565737,35.53875236,85.22727273,0.443037975,2.417721519,59.16230366,1.0379746840000001,37.80487805,5.734177215,47.46136865,25.48043018,54.95347005,42.15139442,21.03585657,2.413677697,10.17148372,6.303222418,42.34807663,3.850081137,1.242303546,7.913007964,26.33235237,22,74,81,92,69,41,57,73,76,58,54,64,84,89,48,25.012353460914365,63.971988363004215,88.54636731309817,85.9406866278765,63.983536276329545,49.62780069573457,49.81633040614601,68.72527092511555,74.15249629881735,66.35459123880014,53.287614984632576,61.683780402834714,77.21526183017977,77.70857674227148,51.17066676103906
599,599,Mike Feurtado,79.0,32.84845547,43.52844188,36.26760563,85.79710145,1.215189873,2.835443038,66.96428571,1.64556962,45.38461538,3.6835443039999998,38.83161512,23.18886372,57.07796014,46.82605111,28.44187964,5.165555824,16.46505089,10.81222699,13.33049415,2.9597463680000002,1.6626597459999999,4.066529893999999,24.70337565,45,67,71,64,56,46,75,69,68,70,60,57,56,52,51,46.605949799175306,64.06209677569872,67.8500854340532,62.407753042250114,52.694115273717294,46.05994483299332,72.1683377429901,67.78072470087773,68.71942533496116,67.82955373687454,58.998819351484755,63.16825070381342,64.48076889332077,53.3132723417822,57.15390073803224
600,600,Mari De Colo,79.0,32.77598926,44.49291167,32.60273973,74.72222222,1.227848101,3.5063291139999997,63.17689531,2.696202532,46.47887324,0.7848101270000001,24.19354839,17.53189165,55.97917054,39.80370774,39.25845147,3.786580162,14.74820172,9.379463542,17.26851256,2.03128833,2.919800962,9.019899572,21.36041158,54,67,65,68,54,53,76,47,45,53,51,55,71,57,54,51.78267995425048,59.014278378754355,70.49724290728423,66.42050226588597,52.594268930489584,49.75439526714881,62.814032332547285,49.09693732144647,44.8131767435323,50.22144246052841,52.352717198719134,54.31926908364706,64.09253286385119,56.94657081830425,50.63035509474558
601,601,Dan Lewis,79.0,32.61328624,42.31830727,37.35177866,92.74924471,0.911392405,2.734177215,57.87037037,2.316455696,42.62295082,2.303797468,37.36263736,20.0888966,57.4376947,46.55013799,30.45078197,4.3869894,13.36081196,8.911543588999999,13.69453438,2.121692241,1.375727664,6.00337487,23.37614643,48,62,65,61,57,56,64,79,59,73,55,54,55,52,56,45.534007761809896,64.90396751621391,61.637973686223766,54.92869141841938,53.29862386163916,53.369730228764894,66.65359645123144,74.74535153222644,57.68602790174506,66.57515949479017,60.26577480435966,59.456220204949695,61.556667753010316,52.97122347919966,52.89423610702193
602,602,David Draughon,79.0,31.59644616,46.95009242,36.66666667,81.56424581,1.7468354430000002,2.607594937,69.41747573,1.6582278480000001,51.90839695,3.734177215,44.74576271,23.10057182,59.41816187,41.58964879999999,33.08687616,5.92491074,16.14873974,11.08532271,7.934267332999999,1.9156914919999999,3.5568333739999995,2.581644508,22.74465407,53,65,68,71,54,40,63,63,71,58,63,48,63,46,51,56.7629819449597,61.164200411863916,68.00143996560445,64.54576233012942,50.07936223659523,41.69810422908073,72.77346642022667,62.37354343844566,70.83758706619314,58.98532945282882,57.239089531613644,52.10386921028082,62.00106403705925,49.019639826162866,51.23594783742968
603,603,Adam Lyons,79.0,31.46139573,45.76427256,36.73036093,85.625,1.1012658229999999,2.64556962,62.20095694,1.734177215,48.17518248,3.4050632910000003,47.58364312,26.06388299,58.73002934,43.37016575,29.46593002,7.320295022000001,18.52533488,12.90195327,15.71854541,3.54868369,3.598889082,5.502119335,24.10911157,53,59,74,66,61,43,63,66,65,64,54,61,74,59,61,52.88677868946694,63.60730278622033,66.9139560262909,63.043547011803106,54.79302012538971,48.50180731464655,69.25070150192275,66.46210537539584,67.50833487286341,62.52191927927916,56.53845771436458,71.33834744458173,66.95236830462851,58.867207781014486,61.86306488166496
604,604,Dan Lewis,79.0,31.28412477,44.55284553,42.07011686,93.88646288,1.189873418,2.683544304,60.37735849,2.46835443,44.61538462,2.835443038,36.16071429,22.59164937,58.72584087,48.69918699,18.61788618,5.5041237999999995,16.59362816,11.02044135,8.524548155,2.543962852,2.530948258,5.372869637999999,26.19060916,48,66,65,58,59,58,66,81,62,78,54,59,57,54,58,48.76914723601698,65.41821466501762,57.69900986542936,57.94200201031541,61.5500369023835,57.31115933671019,62.025542808593634,76.39475309449814,60.77334913729102,75.24476093829188,56.71375845835546,63.58445463743336,55.127376077854194,50.44279912066178,52.9399013455425
605,605,Dan Lewis,79.0,30.54063963,43.58974359,36.68639053,93.08943089,0.9493670890000001,2.493670886,65.48223349999999,1.9620253159999999,46.45161289999999,1.9620253159999999,35.48387097,18.27903111,57.87532079,50.0,24.26035503,4.161590186000001,14.044253699999999,9.177227682,9.960931197,1.8891780530000002,1.628841501,7.173153693,23.23296629,48,61,65,60,55,54,63,78,58,73,53,53,55,51,55,46.08839867175607,64.13627850130815,64.34649644490352,61.203240753824176,55.62469327724163,53.26516755120331,62.326086119491116,73.22024361533487,55.52595597838991,72.03157432162611,55.10207147806429,56.19663875584706,57.46271406580155,51.01927784655329,51.70538436263164
606,606,Maljhum Ham,79.0,30.31745033,40.52697616,35.9223301,85.47486034,1.0,2.556962025,57.92079208,1.164556962,30.43478261,2.455696203,34.53608247,19.42614079,51.95487348,38.77038896,22.45922208,2.3582404059999997,11.24363631,6.862574013,49.29746502,1.333159994,0.701190833,9.020736275,18.92287219,26,38,67,66,51,36,38,64,56,53,60,44,80,80,53,23.469471549605366,47.53643563770533,62.793191781671254,62.958466037082424,53.047730901809366,35.62541425464486,39.98362487932545,62.980280498848444,55.78129243154232,54.43145182336948,59.7059199882955,46.66197419478559,78.9620671364544,81.41503873416902,54.55207144382077
607,607,Greg Mueller,79.0,30.12445836,45.04716981,28.67924528,74.55830389,2.544303797,2.886075949,63.59649123,2.949367089,51.93133047,1.544303797,32.78688525,15.33390864,54.03487846,31.25,33.37264151,8.445566947,19.29336728,13.83941171,4.751400725,1.69375285,5.01232585,9.768436638999999,20.97562757,74,86,48,52,55,49,81,49,48,40,37,56,44,46,52,69.689524042075,69.23941599073304,52.77690791899149,51.77977209542896,55.56968504830293,59.06865665238358,63.41161709488675,46.798250786699384,48.23967732086084,41.57339071935709,46.25528076334078,54.85449736684972,46.100436660402025,46.62115847181483,57.916186572188955
608,608,Julian Joyner,79.0,29.924185499999997,43.07228916,30.21390374,78.46153846,2.037974684,3.025316456,61.50627615,3.620253165,47.9020979,1.227848101,32.98969072,18.11176355,53.81913960000001,37.5502008,32.63052209,6.067056223,20.58183748,13.21439544,16.42313776,1.173071022,3.996813615,6.892010536,23.78085772,68,62,42,48,45,57,61,62,50,54,57,56,50,54,64,64.22325543405856,64.75678595447425,47.719214488862974,50.02678049981609,51.77267896206206,60.34851541705649,63.258266257670556,52.64691723160815,52.304621844242575,48.40507871536161,58.91536266316007,51.80167596868882,54.75190934503727,52.892865503048796,58.668141294039145
609,609,Darius Green,79.0,29.65726582,39.54372624,29.59641256,72.51908397,1.0253164559999999,2.936708861,54.74137931,3.443037975,37.5,0.7848101270000001,27.41935484,12.42256518,48.65749547,28.26362484,33.20659062,6.018763987000001,16.13087047,10.99958039,25.92458772,1.35167013,0.36598915299999996,13.657274300000001,21.58420498,36,55,39,34,58,65,59,44,42,36,57,62,59,56,66,41.27629801990467,59.9277499886403,44.72056195898818,41.74996032614596,50.8862787950769,61.76091265284739,59.03096786687179,43.491314185125056,39.624883438672946,36.942897969462386,52.98813523220141,56.8116316443105,59.30531715623414,61.40403213754205,70.39068055267263
610,610,Jarvis Smith,79.0,29.59244921,45.65619224,39.35643564,73.7037037,2.949367089,2.670886076,57.34597156,2.974683544,52.34042553,2.936708861,39.22413793,17.24013389,56.04596935,37.33826248,24.95378928,7.524660379,20.93026606,14.14217167,4.130700211000001,1.107776697,4.01860808,7.120253165,25.53256297,62,73,55,48,60,60,66,53,57,56,45,45,53,46,57,65.66896810761617,66.91111473693142,46.83757531982495,47.62816978174243,58.13251391870256,64.63365896967991,71.12624077182151,49.917966989055174,59.318470174594125,53.07117264672238,47.21036872694036,48.342839586023054,45.07737931370448,43.90780182294971,56.81321168315753
611,611,Mike Feurtado,79.0,29.56806977,40.68322981,34.50704225,84.12017167,1.164556962,2.215189873,58.85714286,1.379746835,45.87155963,3.2405063289999996,36.328125,15.96995596,52.83008273,44.09937888,24.12008282,4.246209021,13.43795831,8.953688806,8.673586527000001,2.357259639,1.6526386000000002,5.615243513999999,22.07394728,45,60,69,65,48,40,68,66,62,66,51,48,52,47,46,46.337747534489644,57.89043438490859,65.77809990523934,58.744034687733375,46.524450303991074,41.61174827006435,63.21971264692591,63.734174517975205,62.22570383524765,63.48492759137403,50.02460011229058,56.80795089593908,57.9575594106558,48.71557992486637,48.59749005133144
612,612,Babacar Diame,79.0,29.40570016,47.04519119,32.63157895,73.26007326,2.240506329,3.227848101,60.0,3.772151899,52.01342282,0.316455696,20.0,18.30526865,56.19863292,33.02433372,31.63383546,7.879808353,20.515528399999997,14.19334995,4.095555638,1.9139419819999999,5.699920662,6.86589633,21.00373574,68,78,56,60,63,57,63,50,39,39,46,47,45,43,60,69.72642797193198,71.28653618144263,51.00655207049819,51.40993145423398,55.85766999439187,61.12077489567812,61.75339317116632,44.41714438948513,39.299831150046714,43.45203240234331,51.29782354459585,56.94578216593072,40.00137976338366,43.00008024432857,56.551094526884064
613,613,Adnan Sanchez,79.0,29.154204999999997,49.87405542,41.74454829,76.85950413,1.949367089,2.594936709,59.51219512,2.962025316,53.84615385,0.43037974700000003,41.17647059,17.44939156,61.74484719,40.42821159,30.47858942,5.465062844,15.56444362,10.742579699999999,8.215202255,1.13187183,0.422719567,4.4976012789999995,18.40409532,47,75,54,45,56,44,61,50,48,53,66,44,46,47,64,49.67403633430709,58.542341681974946,44.98562200878357,35.718067050117135,48.41942977881932,49.79054426407397,60.138728277340455,52.25395489056929,46.24389115054554,55.78138335153932,63.748002977621184,53.26749224762788,58.8616461976825,52.17876770419967,54.66481694823291
614,614,Alexander Williams,79.0,29.02544035,45.04181601,34.30232558,68.27794562,0.962025316,3.341772152,61.36363636,2.189873418,46.24277457,0.708860759,30.35714286,21.69046928,55.86990149,41.09916368,39.54599761,6.219279848999999,19.36247347,12.69332742,19.72531232,2.482889558,3.9901590189999996,6.258650167000001,20.68794929,54,56,68,66,41,38,49,37,47,53,56,55,66,54,64,52.72410969629615,53.3146614877056,67.88122651673693,65.35885461562202,46.81193124723578,37.95162767116557,61.34510161396648,43.5549057103645,45.48770972054678,51.84879627343957,53.887492540493945,58.832270276996276,66.34249946643742,59.833777706532885,59.36578571810016
615,615,Rick Pritzl,79.0,29.024233399999996,41.19638826,34.69387755,84.12698413,2.0,1.620253165,61.71875,1.455696203,34.782608700000004,3.797468354,42.33333333,13.18263259,50.72017335,38.71331828,14.22121896,5.784778032999999,16.86003049,11.25066357,6.527925923,1.084982178,0.841997545,3.133497621,19.04358974,46,46,43,47,39,34,45,61,63,58,51,54,66,47,57,48.997253059073266,44.194695981042514,43.64952856796582,38.83005741424848,43.3704082804282,34.14174976713055,52.22673781570129,63.90165600610551,68.91391294352614,57.66075916563992,52.58183517430607,52.85587244917738,58.501799114898546,47.359190925485585,53.903076859847545
616,616,Akil Taylor,79.0,28.91118677,47.91965567,35.96491228,69.91869919,0.696202532,3.341772152,59.84848485,2.139240506,51.47928994,0.45569620299999997,19.44444444,18.00047678,57.25001242,32.71162123,35.29411765,3.653094007,12.10541064,7.886212782,34.95946875,2.016762842,0.67563389,12.48075108,19.15252834,32,54,68,61,45,37,41,41,40,40,56,49,83,79,52,32.506598347850904,51.901686118775764,78.2871591561178,73.9630671845529,53.80239427008779,42.97620700872176,42.43518926224179,41.61039270408324,38.465975147090354,41.962139559781534,51.54494305882167,46.467925948469066,74.82415985269392,76.92079019896914,53.545035796663335
617,617,Win Willhite,79.0,28.7772197,42.10019268,36.68122271,68.90756303,3.202531646,2.240506329,55.36723164,4.721518987,44.23592493,0.379746835,20.0,17.01361518,52.76883226,44.12331407,22.92870906,10.68868046,27.4471054,18.95933911,15.3280479,0.9848657609999999,0.40615106799999995,7.7884346120000005,25.35598284,64,50,4,0,19,71,57,44,45,58,67,67,58,63,78,61.01901459967521,53.17784525254667,10.804830830683297,1.075137655939429,34.815421341590216,71.52394294151338,59.21727816275501,43.21125179972057,43.726605620408435,57.671786534054256,65.35151431470459,68.5103318385213,56.347761645168475,59.467875795912775,85.65813021803633
618,618,Chris Thompson,79.0,28.58287442,46.47201946,31.42857143,69.31034483,2.151898734,3.3164556960000002,58.39694656,3.64556962,51.38888889,0.34177215200000005,14.81481481,17.61821609,54.8652064,29.805352799999998,35.27980535,10.36130021,21.59234273,16.12527331,9.95449167,1.061753854,2.591873727,6.634372367,20.92424792,69,60,42,36,39,57,67,42,45,36,63,56,55,53,73,62.15027749392169,60.20750319779839,42.845127698889314,42.535010279750466,46.330034994897964,56.424567619079106,60.38438523331795,40.40314183787502,39.41425168033327,39.02985235353646,58.63481208299457,52.44103693494942,53.410549906084505,53.42501928327554,73.26291863427005
619,619,Alpha Heller,79.0,28.54284081,38.82488479,35.65683646,81.88405797,0.582278481,2.050632911,52.469135800000004,1.53164557,37.19008264,2.683544304,34.90566038,15.178187300000003,49.53053665,42.97235023,15.89861751,2.312634761,11.259023,6.864392795,17.08644842,3.32373163,0.472580825,6.67585494,20.54564277,27,59,60,53,68,54,54,70,60,62,60,62,56,63,49,28.86415078199097,59.615329188622844,66.29167750856273,57.76585812697708,58.348928840266495,43.186039316437444,42.62827462147542,60.96784351217531,55.32114164300197,63.999823580375406,52.57477791132167,62.65601415561832,56.241744461515395,56.6491419349407,45.238621430481935
620,620,Chris Barkley,79.0,28.41412228,41.58686731,31.22807018,70.67307692,2.506329114,2.329113924,64.13043478,1.9746835440000001,41.02564103,1.341772152,31.13207547,14.56862523,51.30574333,38.9876881,28.45417237,6.891630186,19.96309937,13.38583939,5.353371523,1.7594656819999999,5.1878537730000005,5.410202791000001,17.60608143,66,60,53,49,48,36,67,43,51,50,47,57,47,43,60,66.84775226454265,50.20825862949396,55.03125726959596,54.285430234817746,43.716323108321525,32.98054527814649,52.51231365216274,45.88697161779749,49.24987208110335,51.16084840053454,45.652387186350744,52.45339268405916,52.48492097209142,46.40384662358333,50.128587113746825
621,621,Kostas Vetoulas,79.0,28.40433596,44.08352668,36.10315186,75.45454545,1.202531646,3.17721519,58.16733068,1.82278481,42.36111111,1.4936708859999999,39.83050847,15.39622111,54.86024197,40.48723898,25.52204176,4.125218388,12.82818166,8.490449725,9.221371053,2.148382123,1.8123529319999998,7.144347101,21.47292028,50,52,61,60,44,41,63,53,46,58,45,53,60,46,45,43.141843489401325,55.53114305402062,67.33729274297484,65.7249386824751,49.797984278256756,45.81028899457935,60.06065450695773,50.74451483380009,48.92462151304238,56.213799032280725,48.21921240639672,51.265915354193204,57.29491897017149,50.51863919325799,48.80212249594178
